lockitver|DO NOT DELETE THIS LINE! Tradução PTBR - 2015-2021 - by Cláudio Vieira e Evandro Neto
dlga_trainer_pretalk:trainer_talk|Ah, está pront{o/a} para uma aula prática?
dlga_trainer_talk:trainer_practice_1|Quero praticar.
dlga_trainer_talk:trainer_combat_begin|Primeiramente, fale-me sobre o combate...
dlga_trainer_talk:close_window|Agora tenho que ir. Adeus.
dlga_trainer_combat_begin:trainer_talk_combat|O que quer saber?
dlga_trainer_combat_pretalk:trainer_talk_combat|O que mais quer saber?
dlga_trainer_talk_combat:trainer_explain_defense|Ensine-me como me defender.
dlga_trainer_talk_combat:trainer_explain_attack|Ensine-me como atacar com as armas.
dlga_trainer_talk_combat:trainer_explain_horseback|Ensine-me como atacar a cavalo.
dlga_trainer_talk_combat:trainer_pretalk|Suponho que já conheço toda a teoria necessária. Falemos de outra coisa.
dlga_trainer_explain_defense:trainer_explain_defense_2|Boa pergunta. A primeira coisa que você deve aprender como um lutador é como se defender. A primeira regra do combate é saber como evitar ser golpeado, e é muito mais importante que saber como dar golpes. Todo mundo é capaz de ir dando cortes com a espada e confiar que algum inimigo já cairá pelo caminho, mas só os peritos em defesa vivem para contar.
dlga_trainer_explain_defense_2:trainer_explain_defense_3|Mas vamos ao que interessa. Defender-se torna-se mais fácil quando você leva equipado um escudo. Simplesmente bloqueie com o escudo. [Mantenha pressionado o botão direito do mouse para defender-se com o escudo.] Desta forma, você poderá desviar todos os ataques que lhe cheguem de frente. No entanto, você ainda poderá continuar recebendo golpes da lateral ou nas costas.
dlga_trainer_explain_defense_3:trainer_explain_defense_4|E se eu não tiver escudo?
dlga_trainer_explain_defense_4:trainer_combat_pretalk|Então terá que utilizar sua arma para bloquear o oponente. Isto já é algo mais difícil que defender-se com um escudo. Defendendo com uma espada você só pode bloquear UMA direção de ataque. Isto é, bloquear contra golpes verticais, golpes laterais ou estocadas. Por isso, você deve observar seu oponente com muito cuidado e começar a bloquear DEPOIS que ele tiver iniciado o ataque. Desta forma você será capaz de bloqueá-lo conforme a direção do ataque em curso. Se você começar a bloquear ANTES que ele defina o movimento, pode ser que ele ataque de uma outra direção à que você bloqueia e lhe acerte um golpe.
dlga_trainer_explain_attack:trainer_explain_attack_2|Boa pergunta. Dizem que o ataque é a melhor defesa. Uma tática que muitos lutadores acham útil é tomar uma posição ofensiva e preparar sua arma para o ataque, esperando o momento adequado para golpear com ela. [Você pode preparar sua arma para o ataque clicando e mantendo pressionado o botão esquerdo do mouse.]
dlga_trainer_explain_attack_2:trainer_explain_attack_3|Isso parece ser útil.
dlga_trainer_explain_attack_3:trainer_explain_attack_4|É uma boa tática, mas lembre-se que seu oponente pode se dar conta e tomar uma posição defensiva em função da direção de seu ataque. Se isso acontecer, você deve mudar o ataque e golpeá-lo rapidamente de outra direção. [Você pode cancelar seu ataque atual clicando rapidamente no botão direito do mouse.]
dlga_trainer_explain_attack_4:trainer_explain_attack_5|Então se meu oponente estiver se defendendo na direção de chegada do meu ataque, eu mudo e utilizo outra direção.
dlga_trainer_explain_attack_5:trainer_combat_pretalk|Sim, saber selecionar a direção em que você golpeia com sua arma é uma habilidade crucial. Há quatro principais movimentos que você pode utilizar: golpe direito, golpe esquerdo, golpe superior e estocada. Você deve saber usar cada um deles. [Para controlar a direção de seu golpe com os controles padrões, mova o mouse na direção em que quer golpear enquanto pressiona o botão esquerdo do mouse.]
dlga_trainer_explain_horseback:trainer_combat_pretalk|Excelente pergunta. Um cavalo pode ser a melhor arma para um guerreiro no combate. Ele lhe proporciona velocidade, altura, potência e iniciativa. Muitas armas letais tornam-se ainda mais mortíferas ao lombo dos cavalos. No entanto, você deve prestar uma atenção especial aos inimigos montados a cavalo que tenham suas lanças em riste, já que podem desmontar seus oponentes com um só golpe. [Para utilizar a lança em riste, use uma lança ou arma similar e empunhe-a em seu cavalo sem pressionar os botões de ataque ou defesa. Uma vez alcançada certa velocidade, baixe sua lança. Então tente apontá-la para seus inimigos manobrando com seu cavalo.]
dlga_trainer_practice_1:trainer_practice_1|Eu treino os principiantes em quatro fases, cada uma mais dura que a anterior. Para terminar uma fase e avançar para a seguinte, você tem que ganhar três lutas de cada rodada.
dlga_trainer_practice_1:novicemaster_are_you_ready_trener|Você passou por todos os estágios de treinamento. Mas se quiser, ainda pode praticar. Está pront{o/a}?
dlga_trainer_practice_1:trainer_practice_1.1|É assim que se faz, {rapaz/mocinha}! Com esta vitória, você avançou para o próximo nível de treinamento. De agora em diante, seus oponentes serão lutadores de verdade, não brutamontes de rua... então esteja preparad{o/a}.
dlga_trainer_practice_1:trainer_practice_1.2|É assim que se faz, {rapaz/mocinha}! Você alcançou o terceiro nível de treinamento. De agora em diante seus oponentes serão lutadores veteranos.
dlga_trainer_practice_1:trainer_practice_1.3|Você tem alma de campeão, {rapaz/mocinha}, e um bom braço para acompanhá-la. A partir de agora, seus oponentes serão campeões de luta. Estes são a nata da nata, os melhores guerreiros que já treinei. Se você conseguir derrotar três em uma rodada, se unirá a essa lista.
dlga_trainer_practice_1:novicemaster_finish_training_trener|É bom para o meu coração ver um talento tão promissor. Você passou em todos os níveis dp treinamento. Agora pode dizer a todos que foi treinad{o/a} pelo mestre do campo de treinamento.
dlga_novicemaster_finish_training_trener:novicemaster_finish_training_2_trener|Obrigad{o/a}, mestre.
dlga_novicemaster_finish_training_2_trener:close_window|Desejo-lhe boa sorte nos torneios. E, não se esqueça, se você quiser praticar com a espada a qualquer hora, apenas venha e diga.
dlga_trainer_practice_1:novicemaster_are_you_ready_trener.1|Seu próximo oponente será um {s9}. Você precisa vencer mais {reg8} lutas para avançar para a próxima fase. Você está pront{o/a}?
dlga_novicemaster_are_you_ready_trener:novicemaster_ready_to_fight|Sim, estou.
dlga_novicemaster_are_you_ready_trener:novicemaster_not_ready|Espere um minuto. Não estou pront{o/a} ainda.
dlga_crook_search_person:crook_search_person_2|Primeiro, a qual facção a pessoa pertence?
dlga_crook_search_person_2:crook_search_person_3|{s1}.
dlga_crook_search_person_2:quastuosa_pretalk|Não importa.
dlga_crook_search_person_3:crook_search_person_4|Certo. Agora, quem exatamente?
dlga_crook_search_person_4:crook_search_person_5|{s1}
dlga_crook_search_person_4:quastuosa_pretalk|Deixa pra lá.
dlga_crook_search_person_5:crook_search_person_6|De acordo com meus livros, que como você sabe são atualizados diariamente, {s1} está atualmente em... espere um segundo, ainda há um pequeno problema de 150 denares.
dlga_crook_search_person_5:quastuosa_pretalk|Desculpe, acredite ou não, eu não saberia.
dlga_crook_search_person_6:crook_search_person_7_1|Isso já foi um problema? Aqui, por favor, pegue os 150 denares.
dlga_crook_search_person_6:quastuosa_pretalk|Deixa pra lá então.
dlga_crook_search_person_6:crook_search_person_7_2|Estou com muito poucos denares.
dlga_crook_search_person_7_1:quastuosa_pretalk|{s1}
dlga_crook_search_person_7_2:quastuosa_pretalk|Volte depois então.
dlga_start_craftsman_soon:close_window|Bom dia, {milorde/milady}. Esperamos começar a produção em {reg4} dias.
dlga_start:master_craftsman_talk|Bom dia, {milorde/milady}. É uma honra que tenha vindo nos visitar. Deseja alguma coisa?
dlga_master_craftsman_pretalk:master_craftsman_talk|Muito bem, {milorde/milady}. Deseja mais algo?
dlga_master_craftsman_talk:master_craftsman_accounts|Repassemos as contas.
dlga_master_craftsman_talk:master_craftsman_pretalk|Verifiquemos os inventários.
dlga_master_craftsman_talk:master_craftsman_pretalk.1|Quero que venda os produtos conforme vão saindo.
dlga_master_craftsman_talk:master_craftsman_pretalk.2|Quero que armazene os produtos no armazém até que eu chegue.
dlga_master_craftsman_accounts:master_craftsman_pretalk|Agora produzimos {s3} por um valor de {reg1} denares a cada semana, enquanto que a quantidade de {s4} necessária para a produção custa {reg2}, e o trabalho e manutenção são {reg3}.{s9} Isto significa que teoricamente entramos em {s12} de {reg0} denares à semana, assumindo que não haja matérias-primas no inventário e que vendemos tudo diretamente ao mercado.
dlga_master_craftsman_talk:master_craftsman_production_options|Poderia me explicar que opções tenho em relação à produção?
dlga_master_craftsman_production_options:master_craftsman_production_options_2|Naturalmente, {milorde/milady}. Geralmente, o mais rentável para você seria deixar que nós compremos as matérias-primas e vendamos os produtos finais diretamente ao mercado. Graças às nossas sólidas relações com os mercadores locais, costumamos conseguir bons preços.
dlga_master_craftsman_production_options_2:master_craftsman_pretalk|No entanto, se acha que pode conseguir matérias-primas mais baratas fora de {s5}, você pode colocá-las no inventário e utilizaremos essas em vez de comprar no mercado. Igualmente, caso creia que pode conseguir um preço melhor para os produtos em outro lugar, diga-nos que os depositemos nos armazéns e assim poderá dispor deles.
dlga_master_craftsman_talk:master_craftsman_auction_price|Não poderei continuar mantendo este empreendimento.
dlga_master_craftsman_auction_price:master_craftsman_auction_decide|É uma pena, {milorde/milady}. Se vendermos as terras e o equipamento, e liquidarmos os inventários, calculo que poderemos conseguir {reg4} denares.
dlga_master_craftsman_auction_decide:master_craftsman_liquidation|Isso me parece razoável. Por favor, proceda com a venda.
dlga_master_craftsman_auction_decide:master_craftsman_pretalk|Hmm. Adiemos isso um pouco.
dlga_master_craftsman_liquidation:close_window|Como desejar. Foi uma honra trabalhar para você.
dlga_master_craftsman_talk:close_window.1|Isso é tudo no momento.
dlga_start:mayor_begin|Bom dia, {s0}.
dlga_start:mayor_talk|Olá, {desconhecido/desconhecida}. Suponho que você acaba de chegar em {s9}. Sou o mestre da guilda de mercadores desta cidade.
dlga_start:mayor_begin.1|Bom dia, {playername}.
dlga_mayor_begin:lord_persuade_lords_to_make_peace_completed|{playername}, era uma façanha incrível conseguir que {s14} e {s15} fizessem as pazes, e você tornou isso possível. Seu envolvimento não só serviu para salvar esta cidade do desastre, mas também para salvar milhares de vidas e pôr fim a toda a dor que esta amarga guerra tem causado. Como cidadãos de {s19}, saiba que honraremos nossa palavra e que estamos dispostos a pagar os {reg12} denares que prometemos.
dlga_lord_persuade_lords_to_make_peace_completed:lord_persuade_lords_to_make_peace_pay|Obrigad{o/a}. Aceito o dinheiro.
dlga_lord_persuade_lords_to_make_peace_completed:lord_persuade_lords_to_make_peace_no_pay|Não é necessário me pagar. Só fiz o que devia ser feito.
dlga_lord_persuade_lords_to_make_peace_pay:close_window|Oh, claro, naturalmente. Já tínhamos reunido o dinheiro para você. Tome, aceite por favor estes {reg12} denares, bem como os nossos mais sinceros agradecimentos. Eu e a gente desta cidade não esqueceremos sua ajuda.
dlga_lord_persuade_lords_to_make_peace_no_pay:close_window|Você é sem dúvida uma pessoa extraordinária, {senhor/senhora}, e é uma honra para mim ter lhe conhecido. Você não só conseguiu o que parecia impossível e pôs fim a esta guerra terrível, como também recusou uma recompensa por isso. Muito bem, não insistirei sobre o assunto, mas saiba que gozará de nosso eterno respeito e gratidão.
dlga_mayor_begin:lord_deal_with_night_bandits_completed|Muito bom trabalho, {playername}, você acabou com esses indesejáveis malfeitores. Agradecemos sinceramente a sua ajuda, e aceite por favor esta recompensa de 150 denares.
dlga_lord_deal_with_night_bandits_completed:close_window|Foi um prazer, {s65}.
dlga_mayor_begin:mayor_looters_quest_response|Ah, {playername}. Tem algum progresso para reportar?
dlga_mayor_looters_quest_response:mayor_looters_quest_destroyed|Matei alguns salteadores.
dlga_mayor_looters_quest_response:mayor_looters_quest_goods|Trouxe-lhe algumas mercadorias.
dlga_mayor_looters_quest_response:close_window|Ainda não, senhor. Adeus.
dlga_mayor_looters_quest_destroyed:mayor_looters_quest_destroyed_2|Sim, meus batedores viram tudo. Isso deverá servir para que outros pensem duas vezes antes de tornarem-se malfeitores! A recompensa era de 40 denares por cada bando, isso equivale a {reg1} no total. Aqui está seu dinheiro, como foi prometido.
dlga_mayor_looters_quest_destroyed_2:close_window|E essas não são as únicas boas notícias! Graças a você, os salteadores deixaram de ser uma ameaça. Nós não tivemos um só ataque de uns tempos para cá. Se resta algum, ou fugiu ou escondeu-se profundamente. Isso é bom para os negócios, e o que é bom para os negócios é bom para a cidade! Creio que com isso termina o nosso acordo, {playername}. Por favor, aceite este dinheiro como prova de minha gratidão. Obrigado e adeus.
dlga_mayor_looters_quest_destroyed_2:mayor_looters_quest_response|Precisa de algo mais?
dlga_mayor_looters_quest_goods:mayor_looters_quest_goods_response|Há, sabia que podia contar com você! Simplesmente diga-me que objeto devo recolher de sua bagagem, e enviarei alguns homens para buscá-lo. Ainda necessito de {reg1} denares em mercadorias.
dlga_mayor_looters_quest_goods_response:mayor_looters_quest_goods_2|{s5}.
dlga_mayor_looters_quest_goods_response:mayor_looters_quest_goods_3|Nada até o momento, senhor.
dlga_mayor_looters_quest_goods_3:mayor_looters_quest_response|Precisa de algo mais?
dlga_mayor_looters_quest_goods_2:mayor_looters_quest_goods_response|Excelente, aqui está o dinheiro para seu {s6}. Tem algum outro produto para mim? Continuo necessitando de {reg1} denares em mercadorias.
dlga_mayor_looters_quest_goods_2:close_window|Ótimo, {playername}, essas são as últimas mercadorias de que preciso. Aqui está o dinheiro para seu {s6}, e uma pequena porção extra por ajudar-me. Temo que não seguirei pagando por mais mercadorias, nem tampouco haverá recompensas por salteadores. Mas você pode continuar caçando esses desgraçados, se é que ainda resta algum. Obrigado por sua ajuda, não a esquecerei.
dlga_mayor_begin:close_window|É bom vê-l{o/a} novamente, {playername}. Ouvi dizer que obteve êxito na entrega do gado. Direi aos mercadores que você é dign{o/a} de confiança. E aqui está seu pagamento, {reg8} denares.
dlga_mayor_begin:move_cattle_herd_failed|Ouvi dizer que você perdeu o gado que levava a caminho de {s9}. Tive muitos problemas para explicar seu fracasso ao dono do gado, {senhor/senhora}. Tem algo a dizer?
dlga_move_cattle_herd_failed:move_cattle_herd_failed_2|Sinto muito. Eu fui atacado no caminho.
dlga_move_cattle_herd_failed:move_cattle_herd_failed_2.1|Lamento. Os estúpidos animais escaparam durante a noite.
dlga_move_cattle_herd_failed_2:merchant_ask_for_debts|Bem, em todo caso, era responsabilidade sua entregar o gado em segurança. Talvez deva saber que o dono do gado exigiu que as perdas fossem compensadas e tive que dar-lhe 1000 denares. Então você me deve esse dinheiro.
dlga_mayor_begin:close_window.1|{playername}... estou em dívida com você por trazer de volta a filha de meu amigo. Por favor, tome estes {reg8} denares que lhe prometi. Meu amigo desejava dar-lhe mais, mas o fato de ter que pagar o resgate o deixou na ruína.
dlga_mayor_begin:mayor_friendly_pretalk|Bem... parece que foi capaz de caçar esses bandidos e mostrar a eles o que acontece com quem interrompe o fluxo do comércio. Aqui está sua recompensa: {reg5} denares. É merecido e estamos muito gratos.
dlga_mayor_begin:mayor_friendly_pretalk.1|Ouvi falar de suas façanhas. Deu àqueles bandidos o castigo que mereciam. Você realmente é tão bom quanto dizem. Aqui está sua recompensa: {reg5} denares. Gostaria de poder dar-lhe mais, mas esses bandidos quase me levaram à falência.
dlga_mayor_begin:close_window.2|Ouvi dizer que você lidou com nosso pequeno problema, {playername}. Vejo que não tem medo de sujar as mãos, hein? Considere a possibilidade de fazer isso em tempo integral. Bem, aqui está sua recompensa.
dlga_mayor_begin:close_window.3|Ah, é você. Esclareça-me, como exatamente alguém perde uma luta simples para alguns bebuns de baixo nascimento? Na verdade, se algum dia eu quiser receber uma lição sobre como deitar e morrer, com certeza irei até você. Saia da minha frente, {playername}, tenho coisas para fazer.
dlga_mayor_begin:mayor_friendly_pretalk.2|Bem, parece que você conseguiu rastrear os bandidos e mostrar a eles o que acontece com aqueles que atrapalham o fluxo do comércio. Aqui está sua recompensa: {reg5} denares. É bem merecido, e somos muito gratos.
dlga_mayor_begin:mayor_friendly_pretalk.3|Eu ouvi sobre seus feitos. Você deu a esses bandidos o castigo que eles mereciam. Você é realmente tão b{om/oa} quanto dizem. Aqui está sua recompensa: {reg5} denares. Eu gostaria de dar mais, mas aqueles bandidos quase me levaram à falência.
dlga_mayor_begin:merchant_ask_for_debts|Segundo minhas contas, você deve à guilda dos mercadores {reg1} denares. Será melhor que os arrecade desde já.
dlga_merchant_ask_for_debts:merchant_debts_paid|Tudo bem. Eu lhe pagarei minha dívida.
dlga_merchant_debts_paid:mayor_pretalk|Excelente. Farei os outros mercadores saberem que você já não tem qualquer dívida conosco.
dlga_merchant_ask_for_debts:merchant_debts_not_paid|Temo que não posso pagar essa soma agora.
dlga_merchant_debts_not_paid:close_window|Nesse caso, temo que não posso negociar com você. Normas da confraria... Volte quando puder me pagar os {reg1} denares. E saiba que serão cobrados juros por sua dívida. Então quanto antes você pagar, melhor.
dlga_mayor_begin:mayor_talk|O que posso fazer por você?
dlga_mayor_friendly_pretalk:mayor_talk|E agora... o que mais posso fazer por você?
dlga_mayor_pretalk:mayor_talk|Sim?
dlga_mayor_talk:mayor_info_begin|Pode me falar sobre o que você faz?
dlga_mayor_talk:merchant_quest_requested|Você não teria algum trabalho para mim?
dlga_mayor_talk:merchant_quest_last_offered_job|Sobre o trabalho que me ofereceu...
dlga_mayor_talk:merchant_quest_about_job|Sobre esse trabalho que me deu...
dlga_mayor_talk:mayor_political_talk|Tenho algumas perguntas de caráter político.
dlga_mayor_talk:mayor_economy_report_1|Como vai o comércio por aqui?
dlga_mayor_talk:mayor_wealth_comparison_1|Como é a riqueza desta região comparada ao resto de Calradia?
dlga_mayor_talk:mayor_investment_possible|Gostaria de comprar terras nesta cidade para empreender um produtivo negócio.
dlga_mayor_investment_possible:mayor_pretalk|Você já tem um {s4} aqui. Provavelmente não há mercadores suficientemente dotados para instalar um segundo negócio.
dlga_mayor_investment_possible:mayor_pretalk.1|{s9}
dlga_mayor_investment_possible:mayor_investment_advice.1|Evidentemente, {milorde/milady}. Você é {o senhor/a senhora} desta cidade e ninguém irá detê-l{o/a}.
dlga_mayor_investment_possible:mayor_investment|Bem... Dada sua relação com nosso senhor, o {s4}, acredito que você não encontrará aqui pessoas o suficientemente corajosas para vender-lhe terras.
dlga_mayor_investment_possible:mayor_pretalk.2|Bem... Para ser honesto, creio que os membros da guilda dos mercadores gostariam de conhecê-l{o/a} um pouco melhor. Eles certamente podem chegar a ser muito desconfiados sobre os estrangeiros que vêm aqui para comprar nossas terras.
dlga_mayor_investment_possible:mayor_investment_advice.2|Muito bem, {milorde/milady}. Nesta guilda de mercadores todos lhe conhecem e confiam em você, e acho que posso encontrar alguém que venda as terras de que precisa.
dlga_mayor_investment_advice:investment_choose_enterprise|Há um par de coisas que você deve considerar: Trabalhadores habilidosos são difíceis de se encontrar, por isso duvido que seja capaz de abrir mais de um negócio aqui. Para obter lucros, você deve escolher um produto que conte com poucos ofertantes, mas cujas matérias-primas sejam baratas. Que tipo de negócio gostaria de empreender?
dlga_investment_choose_enterprise:investment_summary|Um moinho e uma padaria, para produzir pão a partir do trigo.
dlga_investment_choose_enterprise:investment_summary.1|Uma cervejaria, para produzir cerveja a partir do trigo.
dlga_investment_choose_enterprise:investment_summary.2|Um curtume, para curtir o couro a partir das peles.
dlga_investment_choose_enterprise:investment_summary.3|Uma vinícola, para produzir vinho a partir das uvas.
dlga_investment_choose_enterprise:investment_summary.4|Alguns lagares, para produzir azeite a partir de azeitonas.
dlga_investment_choose_enterprise:investment_summary.5|Uma ferraria, para produzir artigos e ferramentas a partir do ferro.
dlga_investment_choose_enterprise:investment_summary.6|Uma alfaiataria e tinturaria, para produzir veludo a partir de seda bruta e corantes.
dlga_investment_choose_enterprise:investment_summary.7|Uma alfaiataria, para produzir lã tecida a partir da lã.
dlga_investment_choose_enterprise:investment_summary.8|Uma alfaiataria, para produzir linho a partir do pacote de linho.
dlga_investment_choose_enterprise:mayor_pretalk|Não importa.
dlga_investment_summary:mayor_investment_confirm|Muito bem, {milorde/milady}. A terra e os materiais com os quais deseja construir {s3} lhe custarão {reg7} denares. No momento, você irá produzir um pacote de {s4} valendo {reg1} denares por semana, enquanto que o preço da quantidade de {s6} necessária para sua fabricação seria de {reg2}, mais salários e gastos com manutenção em torno de {reg3}.{s9} Considerando isso, imagino que você poderia conseguir um lucro de uns {reg0} denares por semana, se vender toda a produção. Isso pressupondo-se, naturalmente, que os preços se mantenham constantes... algo que posso garantir-lhe que não irá acontecer. Deseja ir adiante?
dlga_mayor_investment_confirm:mayor_investment_purchase|Sim. Aqui está o dinheiro pela terra.
dlga_mayor_investment_confirm:mayor_pretalk|Não... isto não seria um bom investimento para mim, no momento.
dlga_mayor_investment_purchase:mayor_pretalk|Muito bem. Seu empreendimento deverá estar em condições de produzir em aproximadamente uma semana. Da próxima vez que voltar, e a partir de então, você deverá falar com seu {s4} sobre os avanços.
dlga_mayor_talk:close_window|[Deixar]
dlga_mayor_info_begin:mayor_info_talk|Sou o mestre da guilda dos mercadores de {s9}. Pode-se dizer que sou o líder das boas pessoas de {s9}. Posso ajudá-l{o/a} a encontrar um trabalho, caso você busque um trabalho honesto.
dlga_mayor_info_talk:mayor_info_lord|Quem governa esta cidade?
dlga_mayor_info_lord:mayor_info_talk|O lorde e protetor de nossa cidade é {s10}. É o dono do castelo e às vezes reside lá, e arrecada impostos da cidade. Contudo, nós nos arranjamos sozinhos nos problemas que nos dizem respeito. Como mestre da guilda da cidade, tenho autoridade para decidir sobre tais coisas.
dlga_mayor_info_talk:mayor_pretalk|Isso é tudo o que preciso saber. Obrigad{o/a}.
dlga_mayor_political_talk:mayor_political_questions|Política? Por todos os Céus, a guilda dos mercadores não tem nada a ver com a política. Nós somos servos leais do {s10}. Nos limitamos a cuidar dos nossos próprios assuntos e a transmitir nossas preocupações aos nossos amos e senhores, e talvez a adverti-los de vez em quando sobre um caminho errado. De qualquer forma, o que deseja perguntar?
dlga_mayor_prepolitics:mayor_political_questions|Já mencionei que aqui todos somos {s9}? Porque já não posso colocar mais ênfase nisso... Enfim... Mais alguma coisa?
dlga_mayor_political_questions:mayor_war_description_1|Qual é a causa de todas estas guerras em Calradia?
dlga_mayor_war_description_1:mayor_war_description_2|Bem, para responder a sua pergunta posso dizer-lhe que, geralmente, cada monarca afirma ser o legítimo herdeiro dos antigos imperadores de Calradia. Algumas destas reclamações se fundamentam em casamentos dinásticos esquecidos e outras se baseiam em promessas obscuras, enquanto que {s22} rhodoks invocam as velhas constituições não escritas do império. Assim, em teoria, qualquer reino tem direito a declarar guerra a outro, em qualquer momento.
dlga_mayor_war_description_2:mayor_war_description_3|Na prática, a guerra é realmente extenuante. É relativamente fácil arrasar as terras de lavoura do inimigo, mas os cultivos voltam a crescer. Por outro lado, é uma questão muito diferente capturar uma fortaleza inimiga e mantê-la. Por isso que os monarcas de Calradia lutam um pouco, firmam uma trégua, lutam mais um pouco, e assim sucessivamente. Muitas vezes um monarca irá a uma guerra provocada por outro reino. Nestes momentos, algumas más influências buscam enriquecer-se com sequestros e saques, clamando vingança, e além do mais, as depreciações do tesouro de um rei são menores que os danos que sofreria sua autoridade se ele não fizesse nada... Obviamente não estou falando de {s10}, sobre {reg4?a:o} qual ninguém questiona sua soberana autoridade.
dlga_mayor_war_description_3:mayor_war_description_4|Gostaria de salientar mais uma vez que a guilda dos mercadores nada tem a ver com a política. Mas se {s10} me pedisse conselho sobre estes assuntos, como seu leal súdito eu lhe diria que, por mais que seu direito de governar toda Calradia seja verdadeiramente legítimo, até a mais justa reclamação deve ser respaldada por homens armados, e os homens armados requerem dinheiro, e o dinheiro provém do comércio, e o comércio se arruína com a guerra. Por isso, às vezes a melhor maneira de impulsionar uma reclamação não é impulsionando-a em excesso, se entende o que quero dizer...
dlga_mayor_war_description_4:mayor_prepolitics|Você pode comentar sobre isso com {s10}, caso {reg4?a:o} veja. Mas não mencione meu nome especificamente... simplesmente diga que "o povo de {s4}" lhe contou isto. Nossa opinião pessoal, naturalmente, é que isso se corresponde com os mais altos interesses do {s10}. Nenhum de nós ousaria questionar o direito soberano de um monarca para incentivar suas legítimas pretensões.
dlga_mayor_political_questions:mayor_politics_assess|Qual é a política de {s10} a respeito dos outros reinos de Calradia?
dlga_mayor_politics_assess:mayor_politics_assess_realm|A que reino se refere?
dlga_mayor_politics_assess_realm:mayor_politics_give_realm_assessment|{s11}.
dlga_mayor_politics_give_realm_assessment:mayor_prepolitics|{s14}.
dlga_mayor_political_questions:mayor_internal_politics|O que você pode me dizer sobre a política interna destes reinos?
dlga_mayor_internal_politics:mayor_internal_politics_2|Bem, aqui no {s4} nos mantemos bem unidos por nosso amor por {s5} e apoiamos plenamente suas legítimas pretensões para governar sobre toda Calradia. Mas escutei alguns viajantes falarem sobre disputas internas em outros reinos...
dlga_mayor_internal_politics_2:mayor_internal_politics_3|Os lordes de um reino muitas vezes têm ideias muito diferentes sobre a honra, a estratégia, e a forma com que a nobreza deveria se comportar. Além disso, competem entre si pelo favor de seu soberano, e constantemente buscam aumentar sua posição, a de sua família e aliados frente a de seus inimigos.
dlga_mayor_internal_politics_3:mayor_internal_politics_4|Por trás de todas estas tensões existe a possibilidade de que um nobre importante abandone seu senhor, e renda lealdade a outro. Na teoria, cada nobre prestou um juramento de vassalagem, mas na prática, um vassalo sempre poderá assegurar que seu senhor não pôde sustentar sua parte do trato de proteger o vassalo ou de tratá-lo justamente. Ou melhor, o vassalo poderia afirmar diretamente que seu senhor é na realidade um usurpador, e que outro tem maior direito ao trono.
dlga_mayor_internal_politics_4:mayor_internal_politics_5|Suseranos e vassalos vigiam-se uns aos outros com extrema cautela. Se um rei crê que um vassalo vai mudar de lado ou aderir a uma rebelião, ele pode acusá-lo por traição e apoderar-se das suas propriedades. Do mesmo modo, se um vassalo tem certo temor de que será acusado, pode rebelar-se. Em geral, quem realizar o primeiro movimento poderá ficar com o controle das fortalezas do vassalo em questão.
dlga_mayor_internal_politics_5:mayor_prepolitics|Agora vejamos, os homens não confiam plenamente em um nobre vassalo que muda de lado facilmente, nem confiarão tampouco em um rei que acuse todo mundo de traição com ligeireza. Estes dois fatores são determinantes para manter um reino unido. Mas se as relações entre vassalo e suserano se deterioram o suficiente, as coisas poderiam chegar a tornarem-se extremamente graves... Em outras terras, claro. Estes tipos de problemas jamais poderiam acontecer aqui, no {s4}.
dlga_mayor_political_questions:mayor_pretalk|Isso é tudo. Obrigad{o/a}.
dlga_merchant_quest_about_job:merchant_quest_about_job_2|O que tem isso?
dlga_merchant_quest_about_job_2:merchant_quest_what_if_fail|O que acontece se eu não puder terminá-lo?
dlga_merchant_quest_about_job_2:merchant_quest_about_job_working|Bem, ainda estou trabalhando nisso.
dlga_merchant_quest_about_job_working:mayor_pretalk|Bom. Garanto que resolverá tudo.
dlga_merchant_quest_last_offered_job:merchant_quest_brief|Ei, você quer reconsiderá-lo? Bem...
dlga_merchant_quest_what_if_fail:mayor_pretalk|Espero que não fracasse. Nesse caso, você terá que me reembolsar o valor das mercadorias que leva.
dlga_merchant_quest_what_if_fail:mayor_pretalk.1|Bem, faça o possível para terminá-lo.
dlga_merchant_quest_taken:mayor_pretalk|Excelente. Conto com você então. Boa sorte.
dlga_merchant_quest_stall:mayor_pretalk|Bem, o trabalho estará disponível por pelo menos mais alguns dias, suponho. Diga-me se decidir aceitá-lo.
dlga_mayor_economy_report_1:mayor_economy_report_2|{s32}
dlga_mayor_economy_report_2:mayor_economy_report_3|{s42}
dlga_mayor_economy_report_3:mayor_pretalk|{s47}
dlga_merchant_quest_requested:merchant_quest_brief|Bem, você parece ser bastante capaz. Creio que poderia ter algo para você.
dlga_merchant_quest_brief:merchant_quest_looters_choice|Temos tido algumas lutas nas proximidades de {s5}, ultimamente, e com todo o caos resultante alguns de nossos vizinhos menos exemplares tentaram fazer sua fortuna assaltando as tendas e fazendas durante a confusão. Foram levadas muitas mercadorias valiosas. Preciso de alguém que dê uma lição a esses desgraçados. Poderia ser um trabalho para você?
dlga_merchant_quest_looters_choice:merchant_quest_looters_brief|Sim, farei esse trabalho.
dlga_merchant_quest_looters_choice:merchant_quest_stall|Temo que não posso aceitar esse trabalho agora.
